Flight Number,From,To,Departure Date,Departure Time,Arrival Time,Base Price,Total Seats
VN401,HUI (Huế),HAN (Hà Nội),2026-07-25,15:15,23:15,1100000,216
VN301,HAN (Hà Nội),PQC (Phú Quốc),2026-07-25,12:45,17:00,2100000,216
VJ112,PQC (Phú Quốc),HAN (Hà Nội),2026-07-25,16:00,21:45,2100000,216
VN401,HAN (Hà Nội),CXR (Nha Trang),2026-07-25,12:45,14:00,1500000,216
VU108,CXR (Nha Trang),HAN (Hà Nội),2026-07-25,15:45,20:15,1500000,216
QH113,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-07-25,06:45,18:45,1250000,216
VJ103,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-07-25,14:15,20:45,1250000,216
VJ402,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-07-25,11:30,18:15,900000,216
VU107,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-07-25,19:15,22:00,900000,216
VU201,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-07-25,12:30,13:45,1000000,216
VN102,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-07-25,18:45,21:15,1000000,216
VN111,DAD (Đà Nẵng),HUI (Huế),2026-07-25,08:00,15:00,600000,216
VJ402,HUI (Huế),DAD (Đà Nẵng),2026-07-25,19:00,20:00,600000,216
QH113,DAD (Đà Nẵng),CXR (Nha Trang),2026-07-25,08:30,18:30,850000,216
VN201,CXR (Nha Trang),DAD (Đà Nẵng),2026-07-25,18:45,20:30,850000,216
VU107,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-07-26,09:00,18:15,1800000,216
VN201,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-07-26,18:15,21:45,1800000,216
QH114,HAN (Hà Nội),DAD (Đà Nẵng),2026-07-26,06:00,16:15,1200000,216
VU107,DAD (Đà Nẵng),HAN (Hà Nội),2026-07-26,14:00,23:15,1200000,216
QH113,HAN (Hà Nội),VII (Vinh),2026-07-26,11:00,16:15,800000,216
VJ104,VII (Vinh),HAN (Hà Nội),2026-07-26,17:30,23:15,800000,216
VJ104,HAN (Hà Nội),HUI (Huế),2026-07-26,06:45,15:30,1100000,216
VJ103,HUI (Huế),HAN (Hà Nội),2026-07-26,17:15,22:45,1100000,216
VJ402,HAN (Hà Nội),PQC (Phú Quốc),2026-07-26,12:30,17:30,2100000,216
VU108,PQC (Phú Quốc),HAN (Hà Nội),2026-07-26,14:15,20:15,2100000,216
VJ202,HAN (Hà Nội),CXR (Nha Trang),2026-07-26,10:15,15:45,1500000,216
VU107,CXR (Nha Trang),HAN (Hà Nội),2026-07-26,17:15,20:00,1500000,216
VJ202,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-07-26,09:00,15:45,1250000,216
VU108,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-07-26,19:30,20:15,1250000,216
VU107,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-07-26,10:45,17:15,900000,216
VJ302,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-07-26,16:30,20:30,900000,216
VN111,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-07-26,11:00,13:45,1000000,216
VJ112,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-07-26,14:45,21:15,1000000,216
VU202,DAD (Đà Nẵng),HUI (Huế),2026-07-26,12:00,18:30,600000,216
VU107,HUI (Huế),DAD (Đà Nẵng),2026-07-26,18:00,20:30,600000,216
VJ104,DAD (Đà Nẵng),CXR (Nha Trang),2026-07-26,10:00,18:30,850000,216
VN101,CXR (Nha Trang),DAD (Đà Nẵng),2026-07-26,14:45,23:00,850000,216
VU108,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-07-27,06:00,16:30,1800000,216
VN301,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-07-27,17:45,21:00,1800000,216
QH114,HAN (Hà Nội),DAD (Đà Nẵng),2026-07-27,09:15,18:45,1200000,216
QH106,DAD (Đà Nẵng),HAN (Hà Nội),2026-07-27,18:15,21:45,1200000,216
VU107,HAN (Hà Nội),VII (Vinh),2026-07-27,12:00,16:45,800000,216
VN111,VII (Vinh),HAN (Hà Nội),2026-07-27,19:15,20:45,800000,216
VU201,HAN (Hà Nội),HUI (Huế),2026-07-27,11:30,17:00,1100000,216
VU201,HUI (Huế),HAN (Hà Nội),2026-07-27,18:15,22:45,1100000,216
VJ402,HAN (Hà Nội),PQC (Phú Quốc),2026-07-27,05:45,14:00,2100000,216
VN401,PQC (Phú Quốc),HAN (Hà Nội),2026-07-27,15:15,20:15,2100000,216
VN401,HAN (Hà Nội),CXR (Nha Trang),2026-07-27,05:00,14:30,1500000,216
VN201,CXR (Nha Trang),HAN (Hà Nội),2026-07-27,14:45,22:30,1500000,216
VU108,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-07-27,12:00,14:30,1250000,216
VN101,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-07-27,14:45,20:15,1250000,216
VU202,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-07-27,07:30,17:00,900000,216
VJ104,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-07-27,18:45,23:00,900000,216
VN301,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-07-27,08:45,16:30,1000000,216
VJ402,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-07-27,18:00,20:00,1000000,216
VU108,DAD (Đà Nẵng),HUI (Huế),2026-07-27,06:00,18:00,600000,216
QH106,HUI (Huế),DAD (Đà Nẵng),2026-07-27,18:00,23:15,600000,216
QH113,DAD (Đà Nẵng),CXR (Nha Trang),2026-07-27,07:30,13:45,850000,216
VU107,CXR (Nha Trang),DAD (Đà Nẵng),2026-07-27,15:00,21:45,850000,216
VJ302,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-07-28,10:15,14:00,1800000,216
QH105,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-07-28,15:30,20:30,1800000,216
VN201,HAN (Hà Nội),DAD (Đà Nẵng),2026-07-28,05:00,13:30,1200000,216
VN401,DAD (Đà Nẵng),HAN (Hà Nội),2026-07-28,19:30,23:30,1200000,216
VN111,HAN (Hà Nội),VII (Vinh),2026-07-28,09:00,14:30,800000,216
VU201,VII (Vinh),HAN (Hà Nội),2026-07-28,18:45,20:45,800000,216
VJ302,HAN (Hà Nội),HUI (Huế),2026-07-28,10:30,15:00,1100000,216
VU202,HUI (Huế),HAN (Hà Nội),2026-07-28,17:15,22:45,1100000,216
VN111,HAN (Hà Nội),PQC (Phú Quốc),2026-07-28,08:00,18:30,2100000,216
QH105,PQC (Phú Quốc),HAN (Hà Nội),2026-07-28,18:45,21:00,2100000,216
VJ104,HAN (Hà Nội),CXR (Nha Trang),2026-07-28,05:15,13:30,1500000,216
VU108,CXR (Nha Trang),HAN (Hà Nội),2026-07-28,18:15,22:45,1500000,216
VJ402,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-07-28,11:15,18:45,1250000,216
VJ104,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-07-28,18:30,21:15,1250000,216
VJ202,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-07-28,06:00,15:00,900000,216
QH114,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-07-28,15:00,21:30,900000,216
VU202,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-07-28,08:45,13:30,1000000,216
VN301,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-07-28,18:00,22:15,1000000,216
VU108,DAD (Đà Nẵng),HUI (Huế),2026-07-28,06:15,15:15,600000,216
VU202,HUI (Huế),DAD (Đà Nẵng),2026-07-28,14:30,20:45,600000,216
QH113,DAD (Đà Nẵng),CXR (Nha Trang),2026-07-28,10:00,15:00,850000,216
VN102,CXR (Nha Trang),DAD (Đà Nẵng),2026-07-28,14:00,20:45,850000,216
QH105,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-07-29,06:15,17:30,1800000,216
VU107,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-07-29,14:00,22:30,1800000,216
VU202,HAN (Hà Nội),DAD (Đà Nẵng),2026-07-29,05:45,14:45,1200000,216
VU107,DAD (Đà Nẵng),HAN (Hà Nội),2026-07-29,16:15,20:00,1200000,216
VN201,HAN (Hà Nội),VII (Vinh),2026-07-29,05:30,13:30,800000,216
VU108,VII (Vinh),HAN (Hà Nội),2026-07-29,18:30,20:45,800000,216
VN101,HAN (Hà Nội),HUI (Huế),2026-07-29,08:00,14:00,1100000,216
QH105,HUI (Huế),HAN (Hà Nội),2026-07-29,16:45,20:45,1100000,216
VJ112,HAN (Hà Nội),PQC (Phú Quốc),2026-07-29,12:00,15:45,2100000,216
VU202,PQC (Phú Quốc),HAN (Hà Nội),2026-07-29,15:15,22:30,2100000,216
VJ202,HAN (Hà Nội),CXR (Nha Trang),2026-07-29,12:45,17:00,1500000,216
VN401,CXR (Nha Trang),HAN (Hà Nội),2026-07-29,15:30,21:15,1500000,216
VJ402,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-07-29,05:30,18:15,1250000,216
VU201,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-07-29,17:15,23:15,1250000,216
QH113,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-07-29,09:30,15:15,900000,216
VU108,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-07-29,14:30,20:30,900000,216
VN401,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-07-29,08:00,17:00,1000000,216
QH105,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-07-29,16:45,22:00,1000000,216
VN401,DAD (Đà Nẵng),HUI (Huế),2026-07-29,05:45,13:30,600000,216
VJ112,HUI (Huế),DAD (Đà Nẵng),2026-07-29,17:45,23:15,600000,216
VU108,DAD (Đà Nẵng),CXR (Nha Trang),2026-07-29,06:00,14:00,850000,216
VN101,CXR (Nha Trang),DAD (Đà Nẵng),2026-07-29,14:30,20:15,850000,216
VN201,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-07-30,05:15,17:00,1800000,216
VU202,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-07-30,18:30,22:45,1800000,216
VJ112,HAN (Hà Nội),DAD (Đà Nẵng),2026-07-30,10:15,15:30,1200000,216
VN301,DAD (Đà Nẵng),HAN (Hà Nội),2026-07-30,18:00,21:15,1200000,216
QH106,HAN (Hà Nội),VII (Vinh),2026-07-30,05:45,18:45,800000,216
VN101,VII (Vinh),HAN (Hà Nội),2026-07-30,17:45,22:45,800000,216
VN301,HAN (Hà Nội),HUI (Huế),2026-07-30,05:15,13:00,1100000,216
VU108,HUI (Huế),HAN (Hà Nội),2026-07-30,14:00,21:45,1100000,216
VJ402,HAN (Hà Nội),PQC (Phú Quốc),2026-07-30,08:45,16:45,2100000,216
VN102,PQC (Phú Quốc),HAN (Hà Nội),2026-07-30,18:45,23:15,2100000,216
VJ202,HAN (Hà Nội),CXR (Nha Trang),2026-07-30,06:45,17:00,1500000,216
QH113,CXR (Nha Trang),HAN (Hà Nội),2026-07-30,15:00,23:15,1500000,216
VU107,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-07-30,07:15,17:45,1250000,216
QH106,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-07-30,16:30,23:00,1250000,216
QH113,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-07-30,05:45,14:30,900000,216
VN201,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-07-30,16:30,21:00,900000,216
VJ302,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-07-30,05:45,17:45,1000000,216
VJ202,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-07-30,19:30,21:15,1000000,216
VU201,DAD (Đà Nẵng),HUI (Huế),2026-07-30,07:00,14:15,600000,216
VU107,HUI (Huế),DAD (Đà Nẵng),2026-07-30,16:45,21:30,600000,216
VN102,DAD (Đà Nẵng),CXR (Nha Trang),2026-07-30,05:45,14:15,850000,216
VU107,CXR (Nha Trang),DAD (Đà Nẵng),2026-07-30,18:45,20:15,850000,216
VJ302,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-07-31,11:45,16:15,1800000,216
VN111,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-07-31,14:15,20:45,1800000,216
VJ402,HAN (Hà Nội),DAD (Đà Nẵng),2026-07-31,09:00,18:15,1200000,216
VU201,DAD (Đà Nẵng),HAN (Hà Nội),2026-07-31,18:15,21:15,1200000,216
QH114,HAN (Hà Nội),VII (Vinh),2026-07-31,10:00,13:30,800000,216
VJ104,VII (Vinh),HAN (Hà Nội),2026-07-31,16:15,21:30,800000,216
QH113,HAN (Hà Nội),HUI (Huế),2026-07-31,10:45,18:15,1100000,216
VN301,HUI (Huế),HAN (Hà Nội),2026-07-31,14:00,23:00,1100000,216
VJ103,HAN (Hà Nội),PQC (Phú Quốc),2026-07-31,09:45,15:30,2100000,216
VU108,PQC (Phú Quốc),HAN (Hà Nội),2026-07-31,19:30,20:30,2100000,216
VU202,HAN (Hà Nội),CXR (Nha Trang),2026-07-31,05:15,18:30,1500000,216
VU107,CXR (Nha Trang),HAN (Hà Nội),2026-07-31,15:30,21:30,1500000,216
VJ103,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-07-31,05:15,18:30,1250000,216
VN101,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-07-31,14:30,20:30,1250000,216
VU202,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-07-31,10:00,17:00,900000,216
QH113,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-07-31,16:00,22:15,900000,216
VJ402,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-07-31,12:30,18:15,1000000,216
QH106,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-07-31,19:45,22:30,1000000,216
QH106,DAD (Đà Nẵng),HUI (Huế),2026-07-31,10:30,15:30,600000,216
VN102,HUI (Huế),DAD (Đà Nẵng),2026-07-31,15:45,23:45,600000,216
VN201,DAD (Đà Nẵng),CXR (Nha Trang),2026-07-31,12:00,14:00,850000,216
VJ402,CXR (Nha Trang),DAD (Đà Nẵng),2026-07-31,18:45,22:45,850000,216
VJ103,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-08-01,11:15,13:00,1800000,216
QH113,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-08-01,16:30,22:15,1800000,216
VU107,HAN (Hà Nội),DAD (Đà Nẵng),2026-08-01,12:00,18:00,1200000,216
VJ402,DAD (Đà Nẵng),HAN (Hà Nội),2026-08-01,17:00,22:00,1200000,216
VN301,HAN (Hà Nội),VII (Vinh),2026-08-01,05:30,18:00,800000,216
QH105,VII (Vinh),HAN (Hà Nội),2026-08-01,18:30,21:45,800000,216
VN102,HAN (Hà Nội),HUI (Huế),2026-08-01,07:45,16:30,1100000,216
VJ112,HUI (Huế),HAN (Hà Nội),2026-08-01,15:15,22:30,1100000,216
VU202,HAN (Hà Nội),PQC (Phú Quốc),2026-08-01,06:30,18:00,2100000,216
VU107,PQC (Phú Quốc),HAN (Hà Nội),2026-08-01,17:30,22:45,2100000,216
QH105,HAN (Hà Nội),CXR (Nha Trang),2026-08-01,10:30,13:30,1500000,216
VN102,CXR (Nha Trang),HAN (Hà Nội),2026-08-01,19:45,20:30,1500000,216
VN101,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-08-01,10:45,15:30,1250000,216
VJ103,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-08-01,18:30,23:30,1250000,216
VN111,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-08-01,06:00,13:30,900000,216
VN102,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-08-01,16:00,23:15,900000,216
VU202,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-08-01,06:15,16:45,1000000,216
VN401,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-08-01,19:30,22:15,1000000,216
VN401,DAD (Đà Nẵng),HUI (Huế),2026-08-01,05:30,14:30,600000,216
VU201,HUI (Huế),DAD (Đà Nẵng),2026-08-01,15:30,23:30,600000,216
VN102,DAD (Đà Nẵng),CXR (Nha Trang),2026-08-01,11:45,16:15,850000,216
VJ402,CXR (Nha Trang),DAD (Đà Nẵng),2026-08-01,14:45,20:45,850000,216
VU201,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-08-02,11:30,15:45,1800000,216
QH105,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-08-02,15:30,21:15,1800000,216
VN101,HAN (Hà Nội),DAD (Đà Nẵng),2026-08-02,05:00,18:30,1200000,216
VU108,DAD (Đà Nẵng),HAN (Hà Nội),2026-08-02,18:30,21:15,1200000,216
VN111,HAN (Hà Nội),VII (Vinh),2026-08-02,06:00,14:00,800000,216
VJ302,VII (Vinh),HAN (Hà Nội),2026-08-02,17:15,20:30,800000,216
QH114,HAN (Hà Nội),HUI (Huế),2026-08-02,05:45,14:45,1100000,216
VN111,HUI (Huế),HAN (Hà Nội),2026-08-02,17:30,20:45,1100000,216
QH113,HAN (Hà Nội),PQC (Phú Quốc),2026-08-02,06:15,14:00,2100000,216
VN111,PQC (Phú Quốc),HAN (Hà Nội),2026-08-02,19:00,21:45,2100000,216
VJ302,HAN (Hà Nội),CXR (Nha Trang),2026-08-02,09:45,18:15,1500000,216
QH105,CXR (Nha Trang),HAN (Hà Nội),2026-08-02,15:30,22:00,1500000,216
VU201,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-08-02,06:00,18:30,1250000,216
VN301,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-08-02,15:15,22:00,1250000,216
VJ103,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-08-02,08:45,15:00,900000,216
VJ104,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-08-02,18:00,23:00,900000,216
VN102,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-08-02,12:30,16:45,1000000,216
QH105,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-08-02,15:45,21:15,1000000,216
QH105,DAD (Đà Nẵng),HUI (Huế),2026-08-02,12:45,16:30,600000,216
QH105,HUI (Huế),DAD (Đà Nẵng),2026-08-02,14:00,23:30,600000,216
QH106,DAD (Đà Nẵng),CXR (Nha Trang),2026-08-02,11:15,18:00,850000,216
VJ402,CXR (Nha Trang),DAD (Đà Nẵng),2026-08-02,17:00,22:15,850000,216
VN101,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-08-03,11:00,16:00,1800000,216
VJ112,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-08-03,18:30,22:00,1800000,216
QH106,HAN (Hà Nội),DAD (Đà Nẵng),2026-08-03,05:45,13:30,1200000,216
QH106,DAD (Đà Nẵng),HAN (Hà Nội),2026-08-03,16:00,20:30,1200000,216
VJ103,HAN (Hà Nội),VII (Vinh),2026-08-03,09:00,18:30,800000,216
VJ104,VII (Vinh),HAN (Hà Nội),2026-08-03,18:45,23:45,800000,216
VN301,HAN (Hà Nội),HUI (Huế),2026-08-03,10:45,16:45,1100000,216
VN301,HUI (Huế),HAN (Hà Nội),2026-08-03,15:15,23:15,1100000,216
VU107,HAN (Hà Nội),PQC (Phú Quốc),2026-08-03,07:30,17:30,2100000,216
VN401,PQC (Phú Quốc),HAN (Hà Nội),2026-08-03,16:15,21:30,2100000,216
VU107,HAN (Hà Nội),CXR (Nha Trang),2026-08-03,11:00,13:00,1500000,216
VJ112,CXR (Nha Trang),HAN (Hà Nội),2026-08-03,16:15,21:30,1500000,216
VU107,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-08-03,12:30,18:30,1250000,216
QH114,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-08-03,16:30,20:00,1250000,216
VU202,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-08-03,07:15,18:45,900000,216
VN102,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-08-03,17:30,20:00,900000,216
VN111,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-08-03,11:15,13:00,1000000,216
VN111,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-08-03,14:30,23:00,1000000,216
VN111,DAD (Đà Nẵng),HUI (Huế),2026-08-03,07:00,17:30,600000,216
VN102,HUI (Huế),DAD (Đà Nẵng),2026-08-03,16:30,23:00,600000,216
QH105,DAD (Đà Nẵng),CXR (Nha Trang),2026-08-03,09:45,17:30,850000,216
VN201,CXR (Nha Trang),DAD (Đà Nẵng),2026-08-03,19:00,23:45,850000,216
VJ202,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-08-04,05:45,17:30,1800000,216
VJ302,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-08-04,18:30,20:15,1800000,216
VU202,HAN (Hà Nội),DAD (Đà Nẵng),2026-08-04,11:15,13:00,1200000,216
QH105,DAD (Đà Nẵng),HAN (Hà Nội),2026-08-04,18:45,21:45,1200000,216
VJ104,HAN (Hà Nội),VII (Vinh),2026-08-04,11:45,16:30,800000,216
VU108,VII (Vinh),HAN (Hà Nội),2026-08-04,19:45,22:00,800000,216
VJ104,HAN (Hà Nội),HUI (Huế),2026-08-04,05:30,18:15,1100000,216
VU108,HUI (Huế),HAN (Hà Nội),2026-08-04,19:00,22:45,1100000,216
VN401,HAN (Hà Nội),PQC (Phú Quốc),2026-08-04,12:15,15:00,2100000,216
VN301,PQC (Phú Quốc),HAN (Hà Nội),2026-08-04,16:15,23:45,2100000,216
VN301,HAN (Hà Nội),CXR (Nha Trang),2026-08-04,11:30,14:15,1500000,216
QH114,CXR (Nha Trang),HAN (Hà Nội),2026-08-04,14:30,21:00,1500000,216
VJ402,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-08-04,07:00,13:30,1250000,216
QH113,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-08-04,16:00,22:15,1250000,216
VJ302,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-08-04,09:15,16:00,900000,216
VN401,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-08-04,17:15,23:45,900000,216
VU202,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-08-04,11:00,16:00,1000000,216
VN301,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-08-04,17:00,23:30,1000000,216
VJ402,DAD (Đà Nẵng),HUI (Huế),2026-08-04,06:15,17:15,600000,216
QH113,HUI (Huế),DAD (Đà Nẵng),2026-08-04,15:00,22:00,600000,216
VN101,DAD (Đà Nẵng),CXR (Nha Trang),2026-08-04,12:45,16:15,850000,216
VJ104,CXR (Nha Trang),DAD (Đà Nẵng),2026-08-04,19:00,20:45,850000,216
VJ104,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-08-05,05:30,14:00,1800000,216
VJ112,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-08-05,17:00,22:15,1800000,216
QH105,HAN (Hà Nội),DAD (Đà Nẵng),2026-08-05,12:30,17:15,1200000,216
QH114,DAD (Đà Nẵng),HAN (Hà Nội),2026-08-05,16:45,21:45,1200000,216
VN101,HAN (Hà Nội),VII (Vinh),2026-08-05,05:00,18:45,800000,216
VJ104,VII (Vinh),HAN (Hà Nội),2026-08-05,14:15,20:15,800000,216
VN102,HAN (Hà Nội),HUI (Huế),2026-08-05,06:15,15:15,1100000,216
VJ202,HUI (Huế),HAN (Hà Nội),2026-08-05,14:15,21:15,1100000,216
VN102,HAN (Hà Nội),PQC (Phú Quốc),2026-08-05,08:45,18:45,2100000,216
VN201,PQC (Phú Quốc),HAN (Hà Nội),2026-08-05,18:15,23:00,2100000,216
VU202,HAN (Hà Nội),CXR (Nha Trang),2026-08-05,05:30,15:30,1500000,216
VJ202,CXR (Nha Trang),HAN (Hà Nội),2026-08-05,15:00,22:30,1500000,216
VN111,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-08-05,11:30,13:15,1250000,216
VJ104,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-08-05,17:45,22:15,1250000,216
VN101,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-08-05,06:15,18:30,900000,216
VU108,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-08-05,14:15,23:00,900000,216
VU202,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-08-05,10:15,17:30,1000000,216
VU202,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-08-05,18:15,23:30,1000000,216
VN201,DAD (Đà Nẵng),HUI (Huế),2026-08-05,06:00,15:45,600000,216
VN102,HUI (Huế),DAD (Đà Nẵng),2026-08-05,19:15,21:30,600000,216
VU108,DAD (Đà Nẵng),CXR (Nha Trang),2026-08-05,12:15,15:30,850000,216
VU108,CXR (Nha Trang),DAD (Đà Nẵng),2026-08-05,16:15,23:00,850000,216
VU107,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-08-06,09:15,13:45,1800000,216
VJ302,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-08-06,16:00,22:00,1800000,216
VJ104,HAN (Hà Nội),DAD (Đà Nẵng),2026-08-06,09:00,16:45,1200000,216
QH113,DAD (Đà Nẵng),HAN (Hà Nội),2026-08-06,15:30,20:15,1200000,216
VJ104,HAN (Hà Nội),VII (Vinh),2026-08-06,10:45,18:15,800000,216
VJ103,VII (Vinh),HAN (Hà Nội),2026-08-06,17:00,20:45,800000,216
VJ302,HAN (Hà Nội),HUI (Huế),2026-08-06,11:15,15:45,1100000,216
QH114,HUI (Huế),HAN (Hà Nội),2026-08-06,16:00,20:00,1100000,216
VJ402,HAN (Hà Nội),PQC (Phú Quốc),2026-08-06,10:30,16:45,2100000,216
QH105,PQC (Phú Quốc),HAN (Hà Nội),2026-08-06,18:30,23:15,2100000,216
VJ302,HAN (Hà Nội),CXR (Nha Trang),2026-08-06,08:15,15:45,1500000,216
VN401,CXR (Nha Trang),HAN (Hà Nội),2026-08-06,18:15,23:45,1500000,216
VU108,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-08-06,06:45,16:00,1250000,216
VU201,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-08-06,18:15,23:15,1250000,216
VU202,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-08-06,10:15,15:15,900000,216
VJ104,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-08-06,16:15,20:45,900000,216
VJ402,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-08-06,10:30,15:30,1000000,216
VN201,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-08-06,15:45,20:00,1000000,216
VJ112,DAD (Đà Nẵng),HUI (Huế),2026-08-06,07:00,16:30,600000,216
VU202,HUI (Huế),DAD (Đà Nẵng),2026-08-06,16:45,21:30,600000,216
VU201,DAD (Đà Nẵng),CXR (Nha Trang),2026-08-06,10:30,16:30,850000,216
VU201,CXR (Nha Trang),DAD (Đà Nẵng),2026-08-06,19:00,21:00,850000,216
VN401,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-08-07,08:15,18:30,1800000,216
QH106,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-08-07,16:45,21:15,1800000,216
QH105,HAN (Hà Nội),DAD (Đà Nẵng),2026-08-07,07:30,13:00,1200000,216
VN111,DAD (Đà Nẵng),HAN (Hà Nội),2026-08-07,16:00,23:45,1200000,216
